Metric,Operator1,Operator2,U_statistic,p_value,Significant,Mean1,Mean2,Mean_Diff,Effect_Size_r,CI_Lower,CI_Upper
Mean Delta Score,ConceptAdditionOperator,InformedEvolutionOperator,100.0,0.00016972960866145,True,-0.05900000000000001,-0.177,0.11799999999999998,0.8451542547285166,0.09097499999999999,0.14500000000000002
Mean Delta Score,ConceptAdditionOperator,LLMBackTranslation_HI,74.5,0.062018068419752076,False,-0.05900000000000001,-0.079,0.01999999999999999,0.4141255848169731,-0.0010000000000000148,0.047
Mean Delta Score,ConceptAdditionOperator,LLMBasedParaphrasing,66.5,0.21851671651477267,False,-0.05900000000000001,-0.074,0.014999999999999986,0.2789009040604105,-0.011999999999999997,0.04400000000000001
Mean Delta Score,ConceptAdditionOperator,LLM_POSAwareSynonymReplacement,54.0,0.7864991159113965,False,-0.05900000000000001,-0.06000000000000001,0.0010000000000000009,0.06761234037828132,-0.01999999999999999,0.020999999999999998
Mean Delta Score,ConceptAdditionOperator,MLM,47.0,0.8462306468195789,False,-0.05900000000000001,-0.05700000000000001,-0.0020000000000000018,-0.050709255283710994,-0.023999999999999987,0.020000000000000018
Mean Delta Score,ConceptAdditionOperator,NegationOperator,66.0,0.2361452992298887,False,-0.05900000000000001,-0.072,0.012999999999999984,0.27044936151312526,-0.01200000000000001,0.036000000000000004
Mean Delta Score,ConceptAdditionOperator,POSAwareAntonymReplacement,57.0,0.6124139674865812,False,-0.05900000000000001,-0.06200000000000001,0.0030000000000000027,0.11832159566199232,-0.017999999999999988,0.02399999999999998
Mean Delta Score,ConceptAdditionOperator,SemanticFusionCrossover,52.5,0.8788305034124778,False,-0.05900000000000001,-0.06100000000000001,0.0020000000000000018,0.04225771273642583,-0.02102500000000001,0.02599999999999999
Mean Delta Score,ConceptAdditionOperator,SemanticSimilarityCrossover,50.0,1.0,False,-0.05900000000000001,-0.06000000000000001,0.0010000000000000009,0.0,-0.02899999999999999,0.03
Mean Delta Score,ConceptAdditionOperator,StylisticMutator,62.5,0.35812874339351886,False,-0.05900000000000001,-0.069,0.009999999999999995,0.21128856368212914,-0.010999999999999996,0.032
Mean Delta Score,ConceptAdditionOperator,TypographicalErrorsOperator,63.5,0.3080172456181022,False,-0.05900000000000001,-0.068,0.008999999999999994,0.2281916487766995,-0.009999999999999981,0.02902499999999999
Mean Delta Score,InformedEvolutionOperator,LLMBackTranslation_HI,3.5,0.00044966277206457035,True,-0.177,-0.079,-0.09799999999999999,-0.7859934568975204,-0.128,-0.06699999999999998
Mean Delta Score,InformedEvolutionOperator,LLMBasedParaphrasing,5.0,0.000710252516371389,True,-0.177,-0.074,-0.103,-0.760638829255665,-0.13399999999999998,-0.069975
Mean Delta Score,InformedEvolutionOperator,LLM_POSAwareSynonymReplacement,0.0,0.00016972960866145,True,-0.177,-0.06000000000000001,-0.11699999999999998,-0.8451542547285166,-0.14600000000000002,-0.09099999999999996
Mean Delta Score,InformedEvolutionOperator,MLM,0.0,0.00017462420855219273,True,-0.177,-0.05700000000000001,-0.11999999999999998,-0.8451542547285166,-0.14800000000000002,-0.09299999999999999
Mean Delta Score,InformedEvolutionOperator,NegationOperator,2.0,0.0003180347981768739,True,-0.177,-0.072,-0.105,-0.8113480845393759,-0.133,-0.073975
Mean Delta Score,InformedEvolutionOperator,POSAwareAntonymReplacement,0.0,0.00016684208918172868,True,-0.177,-0.06200000000000001,-0.11499999999999998,-0.8451542547285166,-0.14100000000000001,-0.08800000000000001
Mean Delta Score,InformedEvolutionOperator,SemanticFusionCrossover,0.0,0.00017861448837368167,True,-0.177,-0.06100000000000001,-0.11599999999999998,-0.8451542547285166,-0.146,-0.08799999999999998
Mean Delta Score,InformedEvolutionOperator,SemanticSimilarityCrossover,3.5,0.0004942972827103468,True,-0.177,-0.06000000000000001,-0.11699999999999998,-0.7859934568975204,-0.14900000000000002,-0.08099999999999997
Mean Delta Score,InformedEvolutionOperator,StylisticMutator,1.0,0.00023312740694000675,True,-0.177,-0.069,-0.10799999999999998,-0.8282511696339462,-0.137,-0.07899999999999997
Mean Delta Score,InformedEvolutionOperator,TypographicalErrorsOperator,1.0,0.00022433042009360488,True,-0.177,-0.068,-0.10899999999999999,-0.8282511696339462,-0.139,-0.08099999999999997
Mean Delta Score,LLMBackTranslation_HI,LLMBasedParaphrasing,44.5,0.6910616369549636,False,-0.079,-0.074,-0.0050000000000000044,-0.09296696802013682,-0.033,0.02600000000000001
Mean Delta Score,LLMBackTranslation_HI,LLM_POSAwareSynonymReplacement,24.5,0.05396314318079353,False,-0.079,-0.06000000000000001,-0.01899999999999999,-0.4310286699115435,-0.044024999999999995,0.0030000000000000027
Mean Delta Score,LLMBackTranslation_HI,MLM,20.5,0.025673401439886792,False,-0.079,-0.05700000000000001,-0.021999999999999992,-0.49864101028982477,-0.04599999999999997,0.0029999999999999892
Mean Delta Score,LLMBackTranslation_HI,NegationOperator,42.0,0.5605527820201044,False,-0.079,-0.072,-0.007000000000000006,-0.13522468075656263,-0.03399999999999999,0.017999999999999988
Mean Delta Score,LLMBackTranslation_HI,POSAwareAntonymReplacement,25.5,0.06326534176897035,False,-0.079,-0.06200000000000001,-0.016999999999999987,-0.4141255848169731,-0.04002499999999999,0.004999999999999977
Mean Delta Score,LLMBackTranslation_HI,SemanticFusionCrossover,33.0,0.20499237333544562,False,-0.079,-0.06100000000000001,-0.017999999999999988,-0.28735244660769566,-0.043,0.005024999999999968
Mean Delta Score,LLMBackTranslation_HI,SemanticSimilarityCrossover,27.5,0.0899092838340404,False,-0.079,-0.06000000000000001,-0.01899999999999999,-0.3803194146278325,-0.05,0.014025000000000003
Mean Delta Score,LLMBackTranslation_HI,StylisticMutator,36.5,0.3162910478407833,False,-0.079,-0.069,-0.009999999999999995,-0.2281916487766995,-0.034025,0.016
Mean Delta Score,LLMBackTranslation_HI,TypographicalErrorsOperator,34.5,0.23912626509491264,False,-0.079,-0.068,-0.010999999999999996,-0.2619978189658401,-0.03499999999999999,0.012999999999999984
Mean Delta Score,LLMBasedParaphrasing,LLM_POSAwareSynonymReplacement,32.5,0.19004365845808713,False,-0.074,-0.06000000000000001,-0.013999999999999985,-0.2958039891549808,-0.044,0.01100000000000001
Mean Delta Score,LLMBasedParaphrasing,MLM,30.5,0.1462951887824052,False,-0.074,-0.05700000000000001,-0.016999999999999987,-0.32961015934412147,-0.047,0.00899999999999998
Mean Delta Score,LLMBasedParaphrasing,NegationOperator,48.5,0.9383387939001957,False,-0.074,-0.072,-0.0020000000000000018,-0.025354627641855497,-0.034025000000000014,0.026000000000000002
Mean Delta Score,LLMBasedParaphrasing,POSAwareAntonymReplacement,33.5,0.21743973715074372,False,-0.074,-0.06200000000000001,-0.011999999999999983,-0.2789009040604105,-0.04005,0.011999999999999997
Mean Delta Score,LLMBasedParaphrasing,SemanticFusionCrossover,40.5,0.49036094828633425,False,-0.074,-0.06100000000000001,-0.012999999999999984,-0.16057930839841814,-0.045,0.013999999999999999
Mean Delta Score,LLMBasedParaphrasing,SemanticSimilarityCrossover,34.0,0.2359651598593634,False,-0.074,-0.06000000000000001,-0.013999999999999985,-0.27044936151312526,-0.04800000000000001,0.021999999999999978
Mean Delta Score,LLMBasedParaphrasing,StylisticMutator,44.5,0.7008104396110604,False,-0.074,-0.069,-0.0049999999999999906,-0.09296696802013682,-0.03599999999999999,0.021999999999999992
Mean Delta Score,LLMBasedParaphrasing,TypographicalErrorsOperator,41.5,0.5364870595203008,False,-0.074,-0.068,-0.0059999999999999915,-0.14367622330384783,-0.03699999999999999,0.020024999999999994
Mean Delta Score,LLM_POSAwareSynonymReplacement,MLM,42.5,0.5878649959046842,False,-0.06000000000000001,-0.05700000000000001,-0.0030000000000000027,-0.1267731382092775,-0.022000000000000006,0.017999999999999988
Mean Delta Score,LLM_POSAwareSynonymReplacement,NegationOperator,65.5,0.245712539686612,False,-0.06000000000000001,-0.072,0.011999999999999983,0.2619978189658401,-0.010999999999999982,0.035
Mean Delta Score,LLM_POSAwareSynonymReplacement,POSAwareAntonymReplacement,52.5,0.8747241376790316,False,-0.06000000000000001,-0.06200000000000001,0.0020000000000000018,0.04225771273642583,-0.017,0.02099999999999999
Mean Delta Score,LLM_POSAwareSynonymReplacement,SemanticFusionCrossover,51.5,0.9387465831858794,False,-0.06000000000000001,-0.06100000000000001,0.0010000000000000009,0.025354627641855497,-0.024000000000000007,0.022024999999999982
Mean Delta Score,LLM_POSAwareSynonymReplacement,SemanticSimilarityCrossover,49.5,1.0,False,-0.06000000000000001,-0.06000000000000001,0.0,-0.008451542547285164,-0.026000000000000016,0.027024999999999987
Mean Delta Score,LLM_POSAwareSynonymReplacement,StylisticMutator,60.5,0.4382765681068983,False,-0.06000000000000001,-0.069,0.008999999999999994,0.17748239349298847,-0.01299999999999997,0.031
Mean Delta Score,LLM_POSAwareSynonymReplacement,TypographicalErrorsOperator,60.5,0.43700522328063085,False,-0.06000000000000001,-0.068,0.007999999999999993,0.17748239349298847,-0.012999999999999984,0.028999999999999998
Mean Delta Score,MLM,NegationOperator,69.0,0.15705177008542495,False,-0.05700000000000001,-0.072,0.014999999999999986,0.32115861679683627,-0.0060250000000000165,0.037000000000000005
Mean Delta Score,MLM,POSAwareAntonymReplacement,61.5,0.39180485461850956,False,-0.05700000000000001,-0.06200000000000001,0.0050000000000000044,0.1943854785875588,-0.01399999999999997,0.023999999999999994
Mean Delta Score,MLM,SemanticFusionCrossover,54.5,0.7599942807326494,False,-0.05700000000000001,-0.06100000000000001,0.0040000000000000036,0.07606388292556648,-0.019025000000000014,0.026024999999999986
Mean Delta Score,MLM,SemanticSimilarityCrossover,54.0,0.7888404914472805,False,-0.05700000000000001,-0.06000000000000001,0.0030000000000000027,0.06761234037828132,-0.024025000000000005,0.03299999999999999
Mean Delta Score,MLM,StylisticMutator,66.0,0.23397631172644162,False,-0.05700000000000001,-0.069,0.011999999999999997,0.27044936151312526,-0.010999999999999996,0.033
Mean Delta Score,MLM,TypographicalErrorsOperator,68.5,0.16229233369424678,False,-0.05700000000000001,-0.068,0.010999999999999996,0.31270707424955113,-0.010999999999999996,0.030999999999999986
Mean Delta Score,NegationOperator,POSAwareAntonymReplacement,36.0,0.29576055871049334,False,-0.072,-0.06200000000000001,-0.009999999999999981,-0.23664319132398465,-0.03399999999999999,0.012999999999999984
Mean Delta Score,NegationOperator,SemanticFusionCrossover,40.0,0.4676111301854863,False,-0.072,-0.06100000000000001,-0.010999999999999982,-0.16903085094570333,-0.037025,0.013999999999999999
Mean Delta Score,NegationOperator,SemanticSimilarityCrossover,37.0,0.3410478297090864,False,-0.072,-0.06000000000000001,-0.011999999999999983,-0.2197401062294143,-0.04202499999999999,0.021024999999999967
Mean Delta Score,NegationOperator,StylisticMutator,45.5,0.7583711464140485,False,-0.072,-0.069,-0.002999999999999989,-0.07606388292556648,-0.026999999999999996,0.021999999999999992
Mean Delta Score,NegationOperator,TypographicalErrorsOperator,43.5,0.6450036737009394,False,-0.072,-0.068,-0.00399999999999999,-0.10987005311470716,-0.02500000000000001,0.02099999999999999
Mean Delta Score,POSAwareAntonymReplacement,SemanticFusionCrossover,49.0,0.9693268566632478,False,-0.06200000000000001,-0.06100000000000001,-0.0010000000000000009,-0.01690308509457033,-0.023999999999999994,0.019999999999999976
Mean Delta Score,POSAwareAntonymReplacement,SemanticSimilarityCrossover,47.5,0.8777593656694058,False,-0.06200000000000001,-0.06000000000000001,-0.0020000000000000018,-0.04225771273642583,-0.027999999999999997,0.026999999999999982
Mean Delta Score,POSAwareAntonymReplacement,StylisticMutator,58.0,0.5600860800080596,False,-0.06200000000000001,-0.069,0.006999999999999992,0.13522468075656263,-0.013999999999999985,0.028024999999999974
Mean Delta Score,POSAwareAntonymReplacement,TypographicalErrorsOperator,58.5,0.5306172225774533,False,-0.06200000000000001,-0.068,0.0059999999999999915,0.14367622330384783,-0.01402500000000001,0.026999999999999982
Mean Delta Score,SemanticFusionCrossover,SemanticSimilarityCrossover,47.0,0.8492644447820998,False,-0.06100000000000001,-0.06000000000000001,-0.0010000000000000009,-0.050709255283710994,-0.03,0.03
Mean Delta Score,SemanticFusionCrossover,StylisticMutator,58.0,0.5660404018123789,False,-0.06100000000000001,-0.069,0.007999999999999993,0.13522468075656263,-0.016999999999999987,0.031000000000000007
Mean Delta Score,SemanticFusionCrossover,TypographicalErrorsOperator,57.5,0.5930651671243912,False,-0.06100000000000001,-0.068,0.006999999999999992,0.1267731382092775,-0.01602500000000001,0.028999999999999998
Mean Delta Score,SemanticSimilarityCrossover,StylisticMutator,59.0,0.5168759665129496,False,-0.06000000000000001,-0.069,0.008999999999999994,0.15212776585113297,-0.022025000000000003,0.039999999999999994
Mean Delta Score,SemanticSimilarityCrossover,TypographicalErrorsOperator,60.0,0.4646766490611347,False,-0.06000000000000001,-0.068,0.007999999999999993,0.16903085094570333,-0.021999999999999978,0.036
Mean Delta Score,StylisticMutator,TypographicalErrorsOperator,50.0,1.0,False,-0.069,-0.068,-0.0010000000000000009,0.0,-0.02299999999999998,0.021000000000000005
Delta Score Std Dev,ConceptAdditionOperator,InformedEvolutionOperator,73.5,0.07761377132134832,False,0.13199999999999998,0.11300000000000002,0.01899999999999996,0.3972224997224028,-0.0010000000000000015,0.03899999999999995
Delta Score Std Dev,ConceptAdditionOperator,LLMBackTranslation_HI,54.5,0.758915843224701,False,0.13199999999999998,0.128,0.003999999999999976,0.07606388292556648,-0.01899999999999999,0.026999999999999996
Delta Score Std Dev,ConceptAdditionOperator,LLMBasedParaphrasing,56.5,0.6450036737009394,False,0.13199999999999998,0.128,0.003999999999999976,0.10987005311470716,-0.021025000000000044,0.028000000000000025
Delta Score Std Dev,ConceptAdditionOperator,LLM_POSAwareSynonymReplacement,65.0,0.26386605924027673,False,0.13199999999999998,0.11999999999999997,0.01200000000000001,0.253546276418555,-0.010000000000000037,0.033
Delta Score Std Dev,ConceptAdditionOperator,MLM,60.0,0.4688056976047692,False,0.13199999999999998,0.124,0.00799999999999998,0.16903085094570333,-0.013999999999999957,0.032999999999999974
Delta Score Std Dev,ConceptAdditionOperator,NegationOperator,59.0,0.5128168471420882,False,0.13199999999999998,0.125,0.0069999999999999785,0.15212776585113297,-0.014000000000000012,0.030025000000000003
Delta Score Std Dev,ConceptAdditionOperator,POSAwareAntonymReplacement,65.0,0.260676192579523,False,0.13199999999999998,0.124,0.00799999999999998,0.253546276418555,-0.017024999999999985,0.03200000000000003
Delta Score Std Dev,ConceptAdditionOperator,SemanticFusionCrossover,94.0,0.0009054531044043196,False,0.13199999999999998,0.094,0.03799999999999998,0.7437357441610946,0.021999999999999992,0.059
Delta Score Std Dev,ConceptAdditionOperator,SemanticSimilarityCrossover,88.5,0.003772464781410114,False,0.13199999999999998,0.099,0.032999999999999974,0.6507687761409577,0.013999999999999985,0.053025000000000024
Delta Score Std Dev,ConceptAdditionOperator,StylisticMutator,64.5,0.28050121235379877,False,0.13199999999999998,0.126,0.005999999999999978,0.24509473387126982,-0.02099999999999999,0.031
Delta Score Std Dev,ConceptAdditionOperator,TypographicalErrorsOperator,64.5,0.28050121235379877,False,0.13199999999999998,0.122,0.009999999999999981,0.24509473387126982,-0.015025000000000038,0.035
Delta Score Std Dev,InformedEvolutionOperator,LLMBackTranslation_HI,32.0,0.17835427314987007,False,0.11300000000000002,0.128,-0.014999999999999986,-0.30425553170226594,-0.03402500000000003,0.0030000000000000035
Delta Score Std Dev,InformedEvolutionOperator,LLMBasedParaphrasing,34.5,0.2501428325587538,False,0.11300000000000002,0.128,-0.014999999999999986,-0.2619978189658401,-0.035999999999999976,0.0040000000000000036
Delta Score Std Dev,InformedEvolutionOperator,LLM_POSAwareSynonymReplacement,40.5,0.4893522114879808,False,0.11300000000000002,0.11999999999999997,-0.006999999999999951,-0.16057930839841814,-0.02599999999999998,0.010999999999999982
Delta Score Std Dev,InformedEvolutionOperator,MLM,39.5,0.4434549579580047,False,0.11300000000000002,0.124,-0.010999999999999982,-0.17748239349298847,-0.031,0.009024999999999984
Delta Score Std Dev,InformedEvolutionOperator,NegationOperator,36.0,0.3001064857793556,False,0.11300000000000002,0.125,-0.011999999999999983,-0.23664319132398465,-0.032,0.005000000000000032
Delta Score Std Dev,InformedEvolutionOperator,POSAwareAntonymReplacement,38.0,0.3719720913107115,False,0.11300000000000002,0.124,-0.010999999999999982,-0.20283702113484398,-0.032,0.0069999999999999785
Delta Score Std Dev,InformedEvolutionOperator,SemanticFusionCrossover,81.5,0.017209292536114678,False,0.11300000000000002,0.094,0.019000000000000017,0.5324471804789654,0.006000000000000005,0.03200000000000003
Delta Score Std Dev,InformedEvolutionOperator,SemanticSimilarityCrossover,76.0,0.049247362583000664,False,0.11300000000000002,0.099,0.014000000000000012,0.4394802124588286,-0.003999999999999976,0.028999999999999998
Delta Score Std Dev,InformedEvolutionOperator,StylisticMutator,37.5,0.35382224024301456,False,0.11300000000000002,0.126,-0.012999999999999984,-0.21128856368212914,-0.038025,0.005999999999999978
Delta Score Std Dev,InformedEvolutionOperator,TypographicalErrorsOperator,40.5,0.4893522114879808,False,0.11300000000000002,0.122,-0.00899999999999998,-0.16057930839841814,-0.031025000000000025,0.00899999999999998
Delta Score Std Dev,LLMBackTranslation_HI,LLMBasedParaphrasing,52.5,0.8780415289841073,False,0.128,0.128,0.0,0.04225771273642583,-0.024999999999999994,0.023025000000000025
Delta Score Std Dev,LLMBackTranslation_HI,LLM_POSAwareSynonymReplacement,61.0,0.42045906402384314,False,0.128,0.11999999999999997,0.008000000000000035,0.18593393604027364,-0.014000000000000012,0.029000000000000026
Delta Score Std Dev,LLMBackTranslation_HI,MLM,56.0,0.6749215196538088,False,0.128,0.124,0.0040000000000000036,0.10141851056742199,-0.016999999999999987,0.026000000000000023
Delta Score Std Dev,LLMBackTranslation_HI,NegationOperator,55.0,0.7297924088693237,False,0.128,0.125,0.0030000000000000027,0.08451542547285167,-0.022999999999999993,0.023999999999999966
Delta Score Std Dev,LLMBackTranslation_HI,POSAwareAntonymReplacement,59.0,0.5118274817842229,False,0.128,0.124,0.0040000000000000036,0.15212776585113297,-0.01902499999999999,0.02699999999999997
Delta Score Std Dev,LLMBackTranslation_HI,SemanticFusionCrossover,91.5,0.0017548905674604663,False,0.128,0.094,0.034,0.7014780314246688,0.017999999999999988,0.05200000000000002
Delta Score Std Dev,LLMBackTranslation_HI,SemanticSimilarityCrossover,85.5,0.007471221904532643,False,0.128,0.099,0.028999999999999998,0.6000595208572468,0.009999999999999981,0.05000000000000002
Delta Score Std Dev,LLMBackTranslation_HI,StylisticMutator,59.0,0.5133093000984239,False,0.128,0.126,0.0020000000000000018,0.15212776585113297,-0.024999999999999967,0.024999999999999994
Delta Score Std Dev,LLMBackTranslation_HI,TypographicalErrorsOperator,60.0,0.46606352263783657,False,0.128,0.122,0.006000000000000005,0.16903085094570333,-0.01802500000000004,0.02899999999999997
Delta Score Std Dev,LLMBasedParaphrasing,LLM_POSAwareSynonymReplacement,58.5,0.5376032363488861,False,0.128,0.11999999999999997,0.008000000000000035,0.14367622330384783,-0.014000000000000012,0.035
Delta Score Std Dev,LLMBasedParaphrasing,MLM,54.5,0.7594568743593572,False,0.128,0.124,0.0040000000000000036,0.07606388292556648,-0.01899999999999999,0.027999999999999997
Delta Score Std Dev,LLMBasedParaphrasing,NegationOperator,52.0,0.9082681699712226,False,0.128,0.125,0.0030000000000000027,0.03380617018914066,-0.02200000000000002,0.02699999999999997
Delta Score Std Dev,LLMBasedParaphrasing,POSAwareAntonymReplacement,57.5,0.5902005676200953,False,0.128,0.124,0.0040000000000000036,0.1267731382092775,-0.02100000000000002,0.029000000000000026
Delta Score Std Dev,LLMBasedParaphrasing,SemanticFusionCrossover,89.5,0.0028642281986029894,False,0.128,0.094,0.034,0.6676718612355281,0.016000000000000014,0.055999999999999966
Delta Score Std Dev,LLMBasedParaphrasing,SemanticSimilarityCrossover,84.0,0.010454263703050847,False,0.128,0.099,0.028999999999999998,0.5747048932153913,0.00899999999999998,0.05299999999999999
Delta Score Std Dev,LLMBasedParaphrasing,StylisticMutator,57.0,0.6122717849588768,False,0.128,0.126,0.0020000000000000018,0.11832159566199232,-0.02699999999999997,0.02799999999999997
Delta Score Std Dev,LLMBasedParaphrasing,TypographicalErrorsOperator,58.5,0.5376032363488861,False,0.128,0.122,0.006000000000000005,0.14367622330384783,-0.01899999999999999,0.033
Delta Score Std Dev,LLM_POSAwareSynonymReplacement,MLM,49.5,1.0,False,0.11999999999999997,0.124,-0.004000000000000031,-0.008451542547285164,-0.02502500000000002,0.01999999999999999
Delta Score Std Dev,LLM_POSAwareSynonymReplacement,NegationOperator,43.0,0.6164706141354184,False,0.11999999999999997,0.125,-0.005000000000000032,-0.11832159566199232,-0.025999999999999968,0.015999999999999986
Delta Score Std Dev,LLM_POSAwareSynonymReplacement,POSAwareAntonymReplacement,50.0,1.0,False,0.11999999999999997,0.124,-0.004000000000000031,0.0,-0.02999999999999997,0.018000000000000016
Delta Score Std Dev,LLM_POSAwareSynonymReplacement,SemanticFusionCrossover,84.0,0.010336166061157876,False,0.11999999999999997,0.094,0.025999999999999968,0.5747048932153913,0.010000000000000009,0.04499999999999996
Delta Score Std Dev,LLM_POSAwareSynonymReplacement,SemanticSimilarityCrossover,79.5,0.02677447064400471,False,0.11999999999999997,0.099,0.020999999999999963,0.49864101028982477,0.0029749999999999777,0.04000000000000001
Delta Score Std Dev,LLM_POSAwareSynonymReplacement,StylisticMutator,49.5,1.0,False,0.11999999999999997,0.126,-0.006000000000000033,-0.008451542547285164,-0.032,0.016000000000000014
Delta Score Std Dev,LLM_POSAwareSynonymReplacement,TypographicalErrorsOperator,49.5,1.0,False,0.11999999999999997,0.122,-0.0020000000000000295,-0.008451542547285164,-0.026000000000000023,0.02100000000000002
Delta Score Std Dev,MLM,NegationOperator,47.0,0.8488093753831154,False,0.124,0.125,-0.0010000000000000009,-0.050709255283710994,-0.023025000000000018,0.022999999999999937
Delta Score Std Dev,MLM,POSAwareAntonymReplacement,49.0,0.9693863292168167,False,0.124,0.124,0.0,-0.01690308509457033,-0.026000000000000023,0.021999999999999964
Delta Score Std Dev,MLM,SemanticFusionCrossover,85.0,0.00836771027271855,False,0.124,0.094,0.03,0.5916079783099616,0.013000000000000012,0.04802500000000002
Delta Score Std Dev,MLM,SemanticSimilarityCrossover,81.0,0.019416589726964237,False,0.124,0.099,0.024999999999999994,0.5239956379316802,0.0040000000000000036,0.045999999999999985
Delta Score Std Dev,MLM,StylisticMutator,48.0,0.9080903901432327,False,0.124,0.126,-0.0020000000000000018,-0.03380617018914066,-0.028999999999999998,0.021999999999999992
Delta Score Std Dev,MLM,TypographicalErrorsOperator,50.5,1.0,False,0.124,0.122,0.0020000000000000018,0.008451542547285164,-0.024999999999999967,0.024999999999999994
Delta Score Std Dev,NegationOperator,POSAwareAntonymReplacement,55.5,0.6982331251947853,False,0.125,0.124,0.0010000000000000009,0.09296696802013682,-0.02402500000000002,0.02300000000000002
Delta Score Std Dev,NegationOperator,SemanticFusionCrossover,88.5,0.0036668380550026023,False,0.125,0.094,0.031,0.6507687761409577,0.015000000000000013,0.05000000000000002
Delta Score Std Dev,NegationOperator,SemanticSimilarityCrossover,82.5,0.014529195921480692,False,0.125,0.099,0.025999999999999995,0.5493502655735357,0.006000000000000005,0.045025000000000016
Delta Score Std Dev,NegationOperator,StylisticMutator,55.5,0.6999214804172873,False,0.125,0.126,-0.0010000000000000009,0.09296696802013682,-0.027024999999999993,0.02300000000000002
Delta Score Std Dev,NegationOperator,TypographicalErrorsOperator,56.0,0.6717091525854562,False,0.125,0.122,0.0030000000000000027,0.10141851056742199,-0.020000000000000046,0.027000000000000024
Delta Score Std Dev,POSAwareAntonymReplacement,SemanticFusionCrossover,89.0,0.0031024861411868103,False,0.124,0.094,0.03,0.6592203186882429,0.013999999999999985,0.04902500000000002
Delta Score Std Dev,POSAwareAntonymReplacement,SemanticSimilarityCrossover,85.0,0.008119643135581585,False,0.124,0.099,0.024999999999999994,0.5916079783099616,0.004999999999999977,0.04799999999999999
Delta Score Std Dev,POSAwareAntonymReplacement,StylisticMutator,49.0,0.9689625932912929,False,0.124,0.126,-0.0020000000000000018,-0.01690308509457033,-0.03102499999999997,0.023999999999999994
Delta Score Std Dev,POSAwareAntonymReplacement,TypographicalErrorsOperator,49.5,1.0,False,0.124,0.122,0.0020000000000000018,-0.008451542547285164,-0.022025000000000017,0.027000000000000024
Delta Score Std Dev,SemanticFusionCrossover,SemanticSimilarityCrossover,44.0,0.6685241388865245,False,0.094,0.099,-0.0050000000000000044,-0.10141851056742199,-0.020000000000000018,0.008000000000000007
Delta Score Std Dev,SemanticFusionCrossover,StylisticMutator,10.0,0.002459012742177043,False,0.094,0.126,-0.032,-0.6761234037828133,-0.057999999999999996,-0.01497500000000001
Delta Score Std Dev,SemanticFusionCrossover,TypographicalErrorsOperator,16.0,0.010336166061157876,False,0.094,0.122,-0.027999999999999997,-0.5747048932153913,-0.048000000000000015,-0.009999999999999981
Delta Score Std Dev,SemanticSimilarityCrossover,StylisticMutator,13.5,0.0057800290643359896,False,0.099,0.126,-0.026999999999999996,-0.6169626059518171,-0.05002500000000004,-0.006000000000000005
Delta Score Std Dev,SemanticSimilarityCrossover,TypographicalErrorsOperator,20.5,0.02677447064400471,False,0.099,0.122,-0.022999999999999993,-0.49864101028982477,-0.04400000000000001,-0.0010000000000000009
Delta Score Std Dev,StylisticMutator,TypographicalErrorsOperator,50.5,1.0,False,0.126,0.122,0.0040000000000000036,0.008451542547285164,-0.021999999999999992,0.031
